date_time,quality
2015-08-15 17:05:00,433
2015-08-15 18:05:00,423
2015-08-15 19:05:00,424
2015-08-15 20:05:00,419
2015-08-15 21:05:00,380
2015-08-15 22:05:00,373
2015-08-15 23:05:00,372
2015-08-16 00:05:00,376
2015-08-16 01:05:00,370
2015-08-16 02:05:00,368
2015-08-16 03:05:00,364
2015-08-16 04:05:00,366
2015-08-16 05:05:00,364
2015-08-16 06:05:00,346
2015-08-16 07:05:00,319
2015-08-16 08:05:00,300
2015-08-16 09:05:00,321
2015-08-16 10:05:00,351
2015-08-16 11:05:00,371
2015-08-16 12:05:00,386
2015-08-16 13:05:00,407
2015-08-16 14:05:00,425
2015-08-16 15:05:00,409
2015-08-16 16:05:00,400
2015-08-16 17:05:00,383
2015-08-16 18:05:00,370
2015-08-16 19:05:00,363
2015-08-16 20:05:00,358
2015-08-16 21:05:00,369
2015-08-16 22:05:00,398
2015-08-16 23:05:00,426
2015-08-17 00:05:00,421
2015-08-17 01:05:00,393
2015-08-17 02:05:00,366
2015-08-17 03:05:00,337
2015-08-17 04:05:00,309
2015-08-17 05:05:00,311
2015-08-17 06:05:00,323
2015-08-17 07:05:00,319
2015-08-17 08:05:00,328
2015-08-17 09:05:00,334
2015-08-17 10:05:00,345
2015-08-17 11:05:00,364
2015-08-17 12:05:00,377
2015-08-17 13:05:00,388
2015-08-17 14:05:00,394
2015-08-17 15:05:00,381
2015-08-17 16:05:00,383
2015-08-17 17:05:00,380
2015-08-17 18:05:00,369
2015-08-17 19:05:00,364
2015-08-17 20:05:00,360
2015-08-17 21:05:00,341
2015-08-17 22:05:00,361
2015-08-17 23:05:00,332
2015-08-18 00:05:00,318
2015-08-18 01:05:00,344
2015-08-18 02:05:00,367
2015-08-18 03:05:00,372
2015-08-18 04:05:00,371
2015-08-18 05:05:00,400
2015-08-18 06:05:00,395
2015-08-18 07:05:00,386
2015-08-18 08:05:00,365
2015-08-18 09:05:00,351
2015-08-18 10:05:00,346
2015-08-18 11:05:00,347
2015-08-18 12:05:00,365
2015-08-18 13:05:00,383
2015-08-18 14:05:00,404
2015-08-18 15:05:00,400
2015-08-18 16:05:00,400
2015-08-18 17:05:00,417
2015-08-18 18:05:00,427
2015-08-18 19:05:00,440
2015-08-18 20:05:00,443
2015-08-18 21:05:00,441
2015-08-18 22:05:00,424
2015-08-18 23:05:00,411
2015-08-19 00:05:00,399
2015-08-19 01:05:00,391
2015-08-19 02:05:00,389
2015-08-19 03:05:00,384
2015-08-19 04:05:00,386
2015-08-19 05:05:00,389
2015-08-19 06:05:00,391
2015-08-19 07:05:00,391
2015-08-19 08:05:00,399
2015-08-19 09:05:00,397
2015-08-19 10:05:00,400
2015-08-19 11:05:00,399
2015-08-19 12:05:00,410
2015-08-19 13:05:00,422
2015-08-19 14:05:00,417
2015-08-19 15:05:00,425
2015-08-19 16:05:00,429
2015-08-19 17:05:00,429
2015-08-19 18:05:00,421
2015-08-19 19:05:00,422
2015-08-19 20:05:00,433
2015-08-19 21:05:00,435
2015-08-19 22:05:00,444
2015-08-19 23:05:00,440
2015-08-20 00:05:00,439
2015-08-20 01:05:00,437
2015-08-20 02:05:00,436
2015-08-20 03:05:00,431
2015-08-20 04:05:00,432
2015-08-20 05:05:00,433
2015-08-20 06:05:00,432
2015-08-20 07:05:00,439
2015-08-20 08:05:00,443
2015-08-20 09:05:00,449
2015-08-20 10:05:00,461
2015-08-20 11:05:00,452
2015-08-20 12:05:00,435
2015-08-20 13:05:00,423
2015-08-20 14:05:00,407
2015-08-20 15:05:00,404
2015-08-20 16:05:00,401
2015-08-20 17:05:00,401
2015-08-20 18:05:00,393
2015-08-20 19:05:00,399
2015-08-20 20:05:00,407
2015-08-20 21:05:00,413
2015-08-20 22:05:00,423
2015-08-20 23:05:00,426
2015-08-21 00:05:00,416
2015-08-21 01:05:00,402
2015-08-21 02:05:00,394
2015-08-21 03:05:00,383
2015-08-21 04:05:00,387
2015-08-21 05:05:00,401
2015-08-21 06:05:00,389
2015-08-21 07:05:00,376
2015-08-21 08:05:00,394
2015-08-21 09:05:00,425
2015-08-21 10:05:00,433
2015-08-21 11:05:00,434
2015-08-21 12:05:00,446
2015-08-21 13:05:00,459
2015-08-21 14:05:00,481
2015-08-21 15:05:00,485
2015-08-21 16:05:00,487
2015-08-21 17:05:00,479
2015-08-21 18:05:00,481
2015-08-21 19:05:00,468
2015-08-21 20:05:00,470
2015-08-21 21:05:00,471
2015-08-21 22:05:00,475
2015-08-21 23:05:00,472
2015-08-22 00:05:00,465
2015-08-22 01:05:00,454
2015-08-22 02:05:00,440
2015-08-22 03:05:00,443
2015-08-22 04:05:00,441
2015-08-22 05:05:00,441
2015-08-22 06:05:00,440
2015-08-22 07:05:00,440
2015-08-22 08:05:00,441
2015-08-22 09:05:00,445
2015-08-22 10:05:00,446
2015-08-22 11:05:00,425
2015-08-22 12:05:00,422
2015-08-22 13:05:00,416
2015-08-22 14:05:00,414
2015-08-22 15:05:00,416
2015-08-22 16:05:00,418
2015-08-22 17:05:00,424
2015-08-22 18:05:00,429
2015-08-22 19:05:00,416
2015-08-22 20:05:00,408
2015-08-22 21:05:00,394
2015-08-22 22:05:00,383
2015-08-22 23:05:00,395
2015-08-23 00:05:00,399
2015-08-23 01:05:00,415
2015-08-23 02:05:00,432
2015-08-23 03:05:00,434
2015-08-23 04:05:00,437
2015-08-23 05:05:00,441
2015-08-23 06:05:00,438
2015-08-23 07:05:00,434
2015-08-23 08:05:00,421
2015-08-23 09:05:00,429
2015-08-23 10:05:00,438
2015-08-23 11:05:00,448
2015-08-23 12:05:00,457
2015-08-23 13:05:00,460
2015-08-23 14:05:00,459
2015-08-23 15:05:00,460
2015-08-23 16:05:00,460
2015-08-23 17:05:00,459
2015-08-23 18:05:00,459
2015-08-23 19:05:00,459
2015-08-23 20:05:00,455
2015-08-23 21:05:00,445
2015-08-23 22:05:00,418
2015-08-23 23:05:00,407
2015-08-24 00:05:00,398
2015-08-24 01:05:00,385
2015-08-24 02:05:00,370
2015-08-24 03:05:00,357
2015-08-24 04:05:00,341
2015-08-24 05:05:00,325
2015-08-24 06:05:00,305
2015-08-24 07:05:00,307
2015-08-24 08:05:00,333
2015-08-24 09:05:00,338
2015-08-24 10:05:00,340
2015-08-24 11:05:00,338
2015-08-24 12:05:00,345
2015-08-24 13:05:00,344
2015-08-24 14:05:00,339
2015-08-24 15:05:00,331
2015-08-24 16:05:00,329
2015-08-24 17:05:00,329
2015-08-24 18:05:00,307
2015-08-24 19:05:00,339
2015-08-24 20:05:00,356
2015-08-24 21:05:00,374
2015-08-24 22:05:00,388
2015-08-24 23:05:00,380
2015-08-25 00:05:00,373
2015-08-25 01:05:00,364
2015-08-25 02:05:00,355
2015-08-25 03:05:00,333
2015-08-25 04:05:00,325
2015-08-25 05:05:00,319
2015-08-25 06:05:00,318
2015-08-25 07:05:00,315
2015-08-25 08:05:00,314
2015-08-25 09:05:00,318
2015-08-25 10:05:00,314
2015-08-25 11:05:00,332
2015-08-25 12:05:00,353
2015-08-25 13:05:00,374
2015-08-25 14:05:00,393
2015-08-25 15:05:00,407
2015-08-25 16:05:00,424
2015-08-25 17:05:00,445
2015-08-25 18:05:00,453
2015-08-25 19:05:00,453
2015-08-25 20:05:00,462
2015-08-25 21:05:00,459
2015-08-25 22:05:00,460
2015-08-25 23:05:00,467
2015-08-26 00:05:00,467
2015-08-26 01:05:00,473
2015-08-26 02:05:00,470
2015-08-26 03:05:00,466
2015-08-26 04:05:00,445
2015-08-26 05:05:00,441
2015-08-26 06:05:00,431
2015-08-26 07:05:00,420
2015-08-26 08:05:00,410
2015-08-26 09:05:00,409
2015-08-26 10:05:00,405
2015-08-26 11:05:00,401
2015-08-26 12:05:00,403
2015-08-26 13:05:00,406
2015-08-26 14:05:00,407
2015-08-26 15:05:00,410
2015-08-26 16:05:00,418
2015-08-26 17:05:00,431
2015-08-26 18:05:00,444
2015-08-26 19:05:00,448
2015-08-26 20:05:00,461
2015-08-26 21:05:00,466
2015-08-26 22:05:00,462
2015-08-26 23:05:00,463
2015-08-27 00:05:00,477
2015-08-27 01:05:00,472
2015-08-27 02:05:00,460
2015-08-27 03:05:00,448
2015-08-27 04:05:00,435
2015-08-27 05:05:00,430
2015-08-27 06:05:00,428
2015-08-27 07:05:00,415
2015-08-27 08:05:00,416
2015-08-27 09:05:00,423
2015-08-27 10:05:00,415
2015-08-27 11:05:00,416
2015-08-27 12:05:00,409
2015-08-27 13:05:00,411
2015-08-27 14:05:00,404
2015-08-27 15:05:00,416
2015-08-27 16:05:00,413
2015-08-27 17:05:00,429
2015-08-27 18:05:00,440
2015-08-27 19:05:00,447
2015-08-27 20:05:00,451
2015-08-27 21:05:00,444
2015-08-27 22:05:00,436
2015-08-27 23:05:00,441
2015-08-28 00:05:00,463
2015-08-28 01:05:00,472
2015-08-28 02:05:00,479
2015-08-28 03:05:00,483
2015-08-28 04:05:00,483
2015-08-28 05:05:00,480
2015-08-28 06:05:00,461
2015-08-28 07:05:00,452
2015-08-28 08:05:00,444
2015-08-28 09:05:00,434
2015-08-28 10:05:00,432
2015-08-28 11:05:00,435
2015-08-28 12:05:00,436
2015-08-28 13:05:00,435
2015-08-28 14:05:00,431
2015-08-28 15:05:00,417
2015-08-28 16:05:00,406
2015-08-28 17:05:00,393
2015-08-28 18:05:00,389
2015-08-28 19:05:00,389
2015-08-28 20:05:00,388
2015-08-28 21:05:00,377
2015-08-28 22:05:00,371
2015-08-28 23:05:00,363
2015-08-29 00:05:00,367
2015-08-29 01:05:00,369
2015-08-29 02:05:00,366
2015-08-29 03:05:00,348
2015-08-29 04:05:00,336
2015-08-29 05:05:00,323
2015-08-29 06:05:00,341
2015-08-29 07:05:00,359
2015-08-29 08:05:00,391
2015-08-29 09:05:00,407
2015-08-29 10:05:00,407
2015-08-29 11:05:00,407
2015-08-29 12:05:00,408
2015-08-29 13:05:00,407
2015-08-29 14:05:00,421
2015-08-29 15:05:00,433
2015-08-29 16:05:00,443
2015-08-29 17:05:00,447
2015-08-29 18:05:00,461
2015-08-29 19:05:00,470
2015-08-29 20:05:00,458
2015-08-29 21:05:00,439
2015-08-29 22:05:00,427
2015-08-29 23:05:00,415
2015-08-30 00:05:00,407
2015-08-30 01:05:00,396
2015-08-30 02:05:00,374
2015-08-30 03:05:00,355
2015-08-30 04:05:00,368
2015-08-30 05:05:00,385
2015-08-30 06:05:00,401
2015-08-30 07:05:00,412
2015-08-30 08:05:00,424
2015-08-30 09:05:00,430
2015-08-30 10:05:00,423
2015-08-30 11:05:00,421
2015-08-30 12:05:00,415
2015-08-30 13:05:00,412
2015-08-30 14:05:00,418
2015-08-30 15:05:00,421
2015-08-30 16:05:00,425
2015-08-30 17:05:00,425
2015-08-30 18:05:00,425
2015-08-30 19:05:00,427
2015-08-30 20:05:00,428
2015-08-30 21:05:00,444
2015-08-30 22:05:00,460
2015-08-30 23:05:00,462
2015-08-31 00:05:00,457
2015-08-31 01:05:00,453
2015-08-31 02:05:00,452
2015-08-31 03:05:00,454
2015-08-31 04:05:00,462
2015-08-31 05:05:00,463
2015-08-31 06:05:00,466
2015-08-31 07:05:00,472
2015-08-31 08:05:00,463
2015-08-31 09:05:00,458
2015-08-31 10:05:00,454
2015-08-31 11:05:00,451
2015-08-31 12:05:00,450
2015-08-31 13:05:00,434
2015-08-31 14:05:00,424
2015-08-31 15:05:00,413
2015-08-31 16:05:00,398
2015-08-31 17:05:00,385
2015-08-31 18:05:00,371
2015-08-31 19:05:00,358
2015-08-31 20:05:00,350
2015-08-31 21:05:00,357
2015-08-31 22:05:00,386
2015-08-31 23:05:00,387
2015-09-01 00:05:00,390
2015-09-01 01:05:00,373
2015-09-01 02:05:00,357
2015-09-01 03:05:00,345
2015-09-01 04:05:00,314
2015-09-01 05:05:00,322
2015-09-01 06:05:00,330
2015-09-01 07:05:00,345
2015-09-01 08:05:00,354
2015-09-01 09:05:00,369
2015-09-01 10:05:00,383
2015-09-01 11:05:00,401
2015-09-01 12:05:00,408
2015-09-01 13:05:00,403
2015-09-01 14:05:00,436
2015-09-01 15:05:00,442
2015-09-01 16:05:00,446
2015-09-01 17:05:00,443
2015-09-01 18:05:00,445
2015-09-01 19:05:00,428
2015-09-01 20:05:00,427
2015-09-01 21:05:00,422
2015-09-01 22:05:00,408
2015-09-01 23:05:00,382
2015-09-02 00:05:00,360
2015-09-02 01:05:00,325
2015-09-02 02:05:00,300
2015-09-02 03:05:00,321
2015-09-02 04:05:00,344
2015-09-02 05:05:00,364
2015-09-02 06:05:00,363
2015-09-02 07:05:00,361
2015-09-02 08:05:00,378
2015-09-02 09:05:00,394
2015-09-02 10:05:00,401
2015-09-02 11:05:00,400
2015-09-02 12:05:00,409
2015-09-02 13:05:00,406
2015-09-02 14:05:00,390
2015-09-02 15:05:00,372
2015-09-02 16:05:00,358
2015-09-02 17:05:00,357
2015-09-02 18:05:00,366
2015-09-02 19:05:00,380
2015-09-02 20:05:00,392
2015-09-02 21:05:00,396
2015-09-02 22:05:00,426
2015-09-02 23:05:00,439
2015-09-03 00:05:00,437
2015-09-03 01:05:00,438
2015-09-03 02:05:00,427
2015-09-03 03:05:00,434
2015-09-03 04:05:00,421
2015-09-03 05:05:00,404
2015-09-03 06:05:00,392
2015-09-03 07:05:00,391
2015-09-03 08:05:00,379
2015-09-03 09:05:00,381
2015-09-03 10:05:00,379
2015-09-03 11:05:00,386
2015-09-03 12:05:00,393
2015-09-03 13:05:00,400
2015-09-03 14:05:00,415
2015-09-03 15:05:00,423
2015-09-03 16:05:00,437
2015-09-03 17:05:00,437
2015-09-03 18:05:00,447
2015-09-03 19:05:00,454
2015-09-03 20:05:00,440
2015-09-03 21:05:00,425
2015-09-03 22:05:00,406
2015-09-03 23:05:00,400
2015-09-04 00:05:00,387
2015-09-04 01:05:00,405
2015-09-04 02:05:00,422
2015-09-04 03:05:00,408
2015-09-04 04:05:00,393
2015-09-04 05:05:00,386
2015-09-04 06:05:00,372
2015-09-04 07:05:00,355
2015-09-04 08:05:00,339
2015-09-04 09:05:00,327
2015-09-04 10:05:00,358
2015-09-04 11:05:00,375
2015-09-04 12:05:00,394
2015-09-04 13:05:00,399
2015-09-04 14:05:00,387
2015-09-04 15:05:00,376
2015-09-04 16:05:00,362
2015-09-04 17:05:00,368
2015-09-04 18:05:00,384
2015-09-04 19:05:00,398
2015-09-04 20:05:00,404
2015-09-04 21:05:00,411
2015-09-04 22:05:00,414
2015-09-04 23:05:00,399
2015-09-05 00:05:00,395
2015-09-05 01:05:00,361
2015-09-05 02:05:00,358
2015-09-05 03:05:00,345
2015-09-05 04:05:00,374
2015-09-05 05:05:00,375
2015-09-05 06:05:00,381
2015-09-05 07:05:00,392
2015-09-05 08:05:00,390
2015-09-05 09:05:00,390
2015-09-05 10:05:00,392
2015-09-05 11:05:00,404
2015-09-05 12:05:00,400
2015-09-05 13:05:00,393
2015-09-05 14:05:00,393
2015-09-05 15:05:00,418
2015-09-05 16:05:00,418
2015-09-05 17:05:00,428
2015-09-05 18:05:00,432
2015-09-05 19:05:00,436
2015-09-05 20:05:00,446
2015-09-05 21:05:00,444
2015-09-05 22:05:00,415
2015-09-05 23:05:00,404
2015-09-06 00:05:00,412
2015-09-06 01:05:00,395
2015-09-06 02:05:00,372
2015-09-06 03:05:00,371
2015-09-06 04:05:00,354
2015-09-06 05:05:00,340
2015-09-06 06:05:00,283
2015-09-06 07:05:00,284
2015-09-06 08:05:00,293
2015-09-06 09:05:00,309
2015-09-06 10:05:00,326
2015-09-06 11:05:00,337
2015-09-06 12:05:00,384
2015-09-06 13:05:00,397
2015-09-06 14:05:00,410
2015-09-06 15:05:00,425
2015-09-06 16:05:00,438
2015-09-06 17:05:00,443
2015-09-06 18:05:00,434
2015-09-06 19:05:00,421
2015-09-06 20:05:00,410
2015-09-06 21:05:00,395
2015-09-06 22:05:00,385
2015-09-06 23:05:00,374
2015-09-07 00:05:00,375
2015-09-07 01:05:00,388
2015-09-07 02:05:00,400
2015-09-07 03:05:00,409
2015-09-07 04:05:00,426
2015-09-07 05:05:00,436
2015-09-07 06:05:00,450
2015-09-07 07:05:00,467
2015-09-07 08:05:00,472
2015-09-07 09:05:00,478
2015-09-07 10:05:00,483
2015-09-07 11:05:00,485
2015-09-07 12:05:00,483
2015-09-07 13:05:00,475
2015-09-07 14:05:00,458
2015-09-07 15:05:00,451
2015-09-07 16:05:00,450
2015-09-07 17:05:00,459
2015-09-07 18:05:00,465
2015-09-07 19:05:00,473
2015-09-07 20:05:00,467
2015-09-07 21:05:00,469
2015-09-07 22:05:00,469
2015-09-07 23:05:00,466
2015-09-08 00:05:00,462
2015-09-08 01:05:00,454
2015-09-08 02:05:00,446
2015-09-08 03:05:00,452
2015-09-08 04:05:00,457
2015-09-08 05:05:00,462
2015-09-08 06:05:00,458
2015-09-08 07:05:00,456
2015-09-08 08:05:00,449
2015-09-08 09:05:00,446
2015-09-08 10:05:00,428
2015-09-08 11:05:00,401
2015-09-08 12:05:00,392
2015-09-08 13:05:00,396
2015-09-08 14:05:00,387
2015-09-08 15:05:00,379
2015-09-08 16:05:00,386
2015-09-08 17:05:00,391
2015-09-08 18:05:00,385
2015-09-08 19:05:00,382
2015-09-08 20:05:00,382
2015-09-08 21:05:00,380
2015-09-08 22:05:00,375
2015-09-08 23:05:00,383
2015-09-09 00:05:00,398
2015-09-09 01:05:00,419
2015-09-09 02:05:00,423
2015-09-09 03:05:00,409
2015-09-09 04:05:00,413
2015-09-09 05:05:00,412
2015-09-09 06:05:00,412
2015-09-09 07:05:00,429
2015-09-09 08:05:00,413
2015-09-09 09:05:00,404
2015-09-09 10:05:00,398
2015-09-09 11:05:00,398
2015-09-09 12:05:00,401
2015-09-09 13:05:00,400
2015-09-09 14:05:00,400
2015-09-09 15:05:00,399
2015-09-09 16:05:00,404
2015-09-09 17:05:00,410
2015-09-09 18:05:00,420
2015-09-09 19:05:00,418
2015-09-09 20:05:00,438
2015-09-09 21:05:00,442
2015-09-09 22:05:00,433
2015-09-09 23:05:00,433
2015-09-10 00:05:00,441
2015-09-10 01:05:00,424
2015-09-10 02:05:00,421
2015-09-10 03:05:00,424
2015-09-10 04:05:00,422
2015-09-10 05:05:00,444
2015-09-10 06:05:00,442
2015-09-10 07:05:00,440
2015-09-10 08:05:00,440
2015-09-10 09:05:00,439
2015-09-10 10:05:00,440
2015-09-10 11:05:00,444
2015-09-10 12:05:00,452
2015-09-10 13:05:00,462
2015-09-10 14:05:00,459
2015-09-10 15:05:00,450
2015-09-10 16:05:00,445
2015-09-10 17:05:00,450
2015-09-10 18:05:00,441
2015-09-10 19:05:00,444
2015-09-10 20:05:00,453
2015-09-10 21:05:00,457
2015-09-10 22:05:00,466
2015-09-10 23:05:00,462
2015-09-11 00:05:00,465
2015-09-11 01:05:00,450
2015-09-11 02:05:00,437
2015-09-11 03:05:00,416
2015-09-11 04:05:00,397
2015-09-11 05:05:00,384
2015-09-11 06:05:00,381
2015-09-11 07:05:00,376
2015-09-11 08:05:00,369
2015-09-11 09:05:00,365
2015-09-11 10:05:00,361
2015-09-11 11:05:00,378
2015-09-11 12:05:00,380
2015-09-11 13:05:00,376
2015-09-11 14:05:00,358
2015-09-11 15:05:00,347
2015-09-11 16:05:00,361
2015-09-11 17:05:00,382
2015-09-11 18:05:00,397
2015-09-11 19:05:00,409
2015-09-11 20:05:00,421
2015-09-11 21:05:00,435
2015-09-11 22:05:00,443
2015-09-11 23:05:00,451
2015-09-12 00:05:00,451
2015-09-12 01:05:00,449
2015-09-12 02:05:00,453
2015-09-12 03:05:00,452
2015-09-12 04:05:00,443
2015-09-12 05:05:00,438
2015-09-12 06:05:00,444
2015-09-12 07:05:00,439
2015-09-12 08:05:00,446
2015-09-12 09:05:00,436
2015-09-12 10:05:00,426
2015-09-12 11:05:00,411
2015-09-12 12:05:00,377
2015-09-12 13:05:00,378
2015-09-12 14:05:00,356
2015-09-12 15:05:00,340
2015-09-12 16:05:00,343
2015-09-12 17:05:00,328
2015-09-12 18:05:00,341
2015-09-12 19:05:00,365
2015-09-12 20:05:00,385
2015-09-12 21:05:00,399
2015-09-12 22:05:00,414
2015-09-12 23:05:00,433
2015-09-13 00:05:00,442
2015-09-13 01:05:00,455
2015-09-13 02:05:00,457
2015-09-13 03:05:00,464
2015-09-13 04:05:00,460
2015-09-13 05:05:00,457
2015-09-13 06:05:00,457
2015-09-13 07:05:00,464
2015-09-13 08:05:00,460
2015-09-13 09:05:00,439
2015-09-13 10:05:00,421
2015-09-13 11:05:00,402
2015-09-13 12:05:00,399
2015-09-13 13:05:00,387
2015-09-13 14:05:00,372
2015-09-13 15:05:00,334
2015-09-13 16:05:00,361
2015-09-13 17:05:00,400
2015-09-13 18:05:00,408
2015-09-13 19:05:00,400
2015-09-13 20:05:00,391
2015-09-13 21:05:00,352
2015-09-13 22:05:00,375
2015-09-13 23:05:00,380
2015-09-14 00:05:00,381
2015-09-14 01:05:00,368
2015-09-14 02:05:00,361
2015-09-14 03:05:00,360
2015-09-14 04:05:00,377
2015-09-14 05:05:00,382
2015-09-14 06:05:00,346
2015-09-14 07:05:00,330
2015-09-14 08:05:00,329
2015-09-14 09:05:00,334
2015-09-14 10:05:00,323
2015-09-14 11:05:00,317
2015-09-14 12:05:00,327
2015-09-14 13:05:00,352
2015-09-14 14:05:00,382
2015-09-14 15:05:00,367
2015-09-14 16:05:00,382
2015-09-14 17:05:00,395
2015-09-14 18:05:00,405
2015-09-14 19:05:00,399
2015-09-14 20:05:00,395
2015-09-14 21:05:00,388
2015-09-14 22:05:00,391
2015-09-14 23:05:00,387
2015-09-15 00:05:00,359
2015-09-15 01:05:00,340
2015-09-15 02:05:00,350
2015-09-15 03:05:00,357
2015-09-15 04:05:00,371
2015-09-15 05:05:00,356
2015-09-15 06:05:00,353
2015-09-15 07:05:00,349
2015-09-15 08:05:00,345
2015-09-15 09:05:00,357
2015-09-15 10:05:00,349
2015-09-15 11:05:00,349
2015-09-15 12:05:00,361
2015-09-15 13:05:00,363
2015-09-15 14:05:00,357
2015-09-15 15:05:00,365
2015-09-15 16:05:00,353
2015-09-15 17:05:00,355
2015-09-15 18:05:00,362
2015-09-15 19:05:00,368
2015-09-15 20:05:00,377
2015-09-15 21:05:00,346
2015-09-15 22:05:00,379
2015-09-15 23:05:00,375
2015-09-16 00:05:00,346
2015-09-16 01:05:00,365
2015-09-16 02:05:00,376
2015-09-16 03:05:00,370
2015-09-16 04:05:00,373
2015-09-16 05:05:00,387
2015-09-16 06:05:00,400
2015-09-16 07:05:00,408
2015-09-16 08:05:00,413
2015-09-16 09:05:00,415
2015-09-16 10:05:00,409
2015-09-16 11:05:00,401
2015-09-16 12:05:00,397
2015-09-16 13:05:00,399
2015-09-16 14:05:00,420
2015-09-16 15:05:00,433
2015-09-16 16:05:00,448
2015-09-16 17:05:00,453
2015-09-16 18:05:00,466
2015-09-16 19:05:00,472
2015-09-16 20:05:00,469
2015-09-16 21:05:00,466
2015-09-16 22:05:00,464
2015-09-16 23:05:00,462
2015-09-17 00:05:00,458
2015-09-17 01:05:00,452
2015-09-17 02:05:00,452
2015-09-17 03:05:00,461
2015-09-17 04:05:00,438
2015-09-17 05:05:00,417
2015-09-17 06:05:00,400
2015-09-17 07:05:00,376
2015-09-17 08:05:00,373
2015-09-17 09:05:00,346
2015-09-17 10:05:00,338
2015-09-17 11:05:00,336
2015-09-17 12:05:00,347
2015-09-17 13:05:00,356
2015-09-17 14:05:00,360
2015-09-17 15:05:00,365
2015-09-17 16:05:00,407
2015-09-17 17:05:00,418
2015-09-17 18:05:00,430
2015-09-17 19:05:00,452
2015-09-17 20:05:00,450
2015-09-17 21:05:00,468
2015-09-17 22:05:00,436
2015-09-17 23:05:00,420
2015-09-18 00:05:00,397
2015-09-18 01:05:00,369
2015-09-18 02:05:00,357
2015-09-18 03:05:00,358
2015-09-18 04:05:00,353
2015-09-18 05:05:00,354
2015-09-18 06:05:00,359
2015-09-18 07:05:00,369
2015-09-18 08:05:00,365
2015-09-18 09:05:00,365
2015-09-18 10:05:00,368
2015-09-18 11:05:00,376
2015-09-18 12:05:00,377
2015-09-18 13:05:00,382
2015-09-18 14:05:00,380
2015-09-18 15:05:00,410
2015-09-18 16:05:00,401
2015-09-18 17:05:00,400
2015-09-18 18:05:00,383
2015-09-18 19:05:00,378
2015-09-18 20:05:00,386
2015-09-18 21:05:00,378
2015-09-18 22:05:00,333
2015-09-18 23:05:00,329
2015-09-19 00:05:00,330
2015-09-19 01:05:00,339
2015-09-19 02:05:00,358
2015-09-19 03:05:00,345
2015-09-19 04:05:00,331
2015-09-19 05:05:00,330
2015-09-19 06:05:00,326
2015-09-19 07:05:00,331
2015-09-19 08:05:00,333
2015-09-19 09:05:00,368
2015-09-19 10:05:00,373
2015-09-19 11:05:00,374
2015-09-19 12:05:00,394
2015-09-19 13:05:00,419
2015-09-19 14:05:00,426
2015-09-19 15:05:00,439
2015-09-19 16:05:00,443
2015-09-19 17:05:00,430
2015-09-19 18:05:00,419
2015-09-19 19:05:00,384
2015-09-19 20:05:00,363
2015-09-19 21:05:00,375
2015-09-19 22:05:00,393
2015-09-19 23:05:00,409
2015-09-20 00:05:00,431
2015-09-20 01:05:00,454
2015-09-20 02:05:00,462
2015-09-20 03:05:00,475
2015-09-20 04:05:00,484
2015-09-20 05:05:00,484
2015-09-20 06:05:00,489
2015-09-20 07:05:00,489
2015-09-20 08:05:00,487
2015-09-20 09:05:00,480
2015-09-20 10:05:00,473
2015-09-20 11:05:00,475
2015-09-20 12:05:00,471
2015-09-20 13:05:00,473
2015-09-20 14:05:00,472
2015-09-20 15:05:00,467
2015-09-20 16:05:00,445
2015-09-20 17:05:00,452
2015-09-20 18:05:00,466
2015-09-20 19:05:00,468
2015-09-20 20:05:00,476
2015-09-20 21:05:00,470
2015-09-20 22:05:00,474
2015-09-20 23:05:00,463
2015-09-21 00:05:00,449
2015-09-21 01:05:00,446
2015-09-21 02:05:00,443
2015-09-21 03:05:00,447
2015-09-21 04:05:00,444
2015-09-21 05:05:00,442
2015-09-21 06:05:00,445
2015-09-21 07:05:00,443
2015-09-21 08:05:00,448
2015-09-21 09:05:00,450
2015-09-21 10:05:00,452
2015-09-21 11:05:00,440
2015-09-21 12:05:00,440
2015-09-21 13:05:00,441
2015-09-21 14:05:00,436
2015-09-21 15:05:00,444
2015-09-21 16:05:00,444
2015-09-21 17:05:00,445
2015-09-21 18:05:00,436
2015-09-21 19:05:00,432
2015-09-21 20:05:00,425
2015-09-21 21:05:00,419
2015-09-21 22:05:00,401
2015-09-21 23:05:00,390
2015-09-22 00:05:00,378
2015-09-22 01:05:00,370
2015-09-22 02:05:00,373
2015-09-22 03:05:00,379
2015-09-22 04:05:00,376
2015-09-22 05:05:00,375
2015-09-22 06:05:00,373
2015-09-22 07:05:00,369
2015-09-22 08:05:00,380
2015-09-22 09:05:00,371
2015-09-22 10:05:00,370
2015-09-22 11:05:00,375
2015-09-22 12:05:00,379
2015-09-22 13:05:00,387
2015-09-22 14:05:00,394
2015-09-22 15:05:00,401
2015-09-22 16:05:00,400
2015-09-22 17:05:00,403
2015-09-22 18:05:00,399
2015-09-22 19:05:00,399
2015-09-22 20:05:00,404
2015-09-22 21:05:00,415
2015-09-22 22:05:00,415
2015-09-22 23:05:00,407
2015-09-23 00:05:00,411
2015-09-23 01:05:00,410
2015-09-23 02:05:00,406
2015-09-23 03:05:00,411
2015-09-23 04:05:00,420
2015-09-23 05:05:00,409
2015-09-23 06:05:00,419
2015-09-23 07:05:00,426
2015-09-23 08:05:00,422
2015-09-23 09:05:00,412
2015-09-23 10:05:00,407
2015-09-23 11:05:00,413
2015-09-23 12:05:00,411
